id,attribute_type,attribute_name,attribute_value
armor_56,damage_negation,VS Pierce,2.8
armor_56,damage_negation,Magic,3.1
armor_56,damage_negation,Fire,3.4
armor_56,damage_negation,Lightning,3.6
armor_56,damage_negation,Holy,3.1
armor_56,resistance,Immunity,24.0
armor_56,resistance,Robustness,15.0
armor_56,resistance,Focus,0.0
armor_56,resistance,Vitality,20.0
armor_56,resistance,Poise,4.0
armor_57,damage_negation,Physical,2.8
armor_57,damage_negation,VS Strike,3.1
armor_57,damage_negation,VS Slash,3.1
armor_57,damage_negation,VS Pierce,3.1
armor_57,damage_negation,Magic,3.1
armor_57,damage_negation,Fire,3.4
armor_57,damage_negation,Lightning,3.6
armor_57,damage_negation,Holy,3.1
armor_57,resistance,Immunity,33.0
armor_57,resistance,Robustness,16.0
armor_57,resistance,Focus,16.0
armor_57,resistance,Vitality,18.0
armor_57,resistance,Poise,4.0
armor_58,damage_negation,Physical,3.8
armor_58,damage_negation,VS Strike,3.6
armor_58,damage_negation,VS Slash,4.2
armor_58,damage_negation,VS Pierce,4.2
armor_58,damage_negation,Magic,2.8
armor_58,damage_negation,Fire,3.1
armor_58,damage_negation,Lightning,2.1
armor_58,damage_negation,Holy,3.8
armor_58,resistance,Immunity,11.0
armor_58,resistance,Robustness,18.0
armor_58,resistance,Focus,9.0
armor_58,resistance,Vitality,9.0
armor_58,resistance,Poise,6.0
armor_59,damage_negation,Physical,5.2
armor_59,damage_negation,VS Strike,4.6
armor_59,damage_negation,VS Slash,5.2
armor_59,damage_negation,VS Pierce,5.5
armor_59,damage_negation,Magic,4.0
armor_59,damage_negation,Fire,4.5
armor_59,damage_negation,Lightning,3.6
armor_59,damage_negation,Holy,4.2
armor_59,resistance,Immunity,16.0
armor_59,resistance,Robustness,33.0
armor_59,resistance,Focus,11.0
armor_59,resistance,Vitality,11.0
armor_59,resistance,Poise,9.0
armor_60,damage_negation,Physical,4.4
armor_60,damage_negation,VS Strike,3.4
armor_60,damage_negation,VS Slash,4.6
armor_60,damage_negation,VS Pierce,4.2
armor_60,damage_negation,Magic,2.8
armor_60,damage_negation,Fire,4.4
armor_60,damage_negation,Lightning,2.1
armor_60,damage_negation,Holy,2.8
armor_60,resistance,Immunity,11.0
armor_60,resistance,Robustness,20.0
armor_60,resistance,Focus,5.0
armor_60,resistance,Vitality,11.0
armor_60,resistance,Poise,7.0
armor_61,damage_negation,Physical,5.8
armor_61,damage_negation,VS Strike,4.4
armor_61,damage_negation,VS Slash,6.1
armor_61,damage_negation,VS Pierce,5.5
armor_61,damage_negation,Magic,4.2
armor_61,damage_negation,Fire,4.4
armor_61,damage_negation,Lightning,4.0
armor_61,damage_negation,Holy,4.5
armor_61,resistance,Immunity,22.0
armor_61,resistance,Robustness,31.0
armor_61,resistance,Focus,12.0
armor_61,resistance,Vitality,12.0
armor_61,resistance,Poise,9.0
armor_62,damage_negation,Physical,4.4
armor_62,damage_negation,VS Strike,4.0
armor_62,damage_negation,VS Slash,5.0
armor_62,damage_negation,VS Pierce,4.8
armor_62,damage_negation,Magic,3.4
armor_62,damage_negation,Fire,3.6
armor_62,damage_negation,Lightning,2.5
armor_62,damage_negation,Holy,3.6
armor_62,resistance,Immunity,14.0
armor_62,resistance,Robustness,22.0
armor_62,resistance,Focus,10.0
armor_62,resistance,Vitality,10.0
armor_62,resistance,Poise,6.0
armor_63,damage_negation,Physical,1.8
armor_63,damage_negation,VS Strike,1.8
armor_63,damage_negation,VS Slash,1.8
armor_63,damage_negation,VS Pierce,2.1
armor_63,damage_negation,Magic,4.6
armor_63,damage_negation,Fire,4.4
armor_63,damage_negation,Lightning,4.5
armor_63,damage_negation,Holy,4.6
armor_63,resistance,Immunity,18.0
armor_63,resistance,Robustness,10.0
armor_63,resistance,Focus,30.0
armor_63,resistance,Vitality,31.0
armor_63,resistance,Poise,3.0
armor_64,damage_negation,Physical,2.8
armor_64,damage_negation,VS Strike,2.8
armor_64,damage_negation,VS Slash,2.3
armor_64,damage_negation,VS Pierce,2.3
armor_64,damage_negation,Magic,3.1
armor_64,damage_negation,Fire,3.4
armor_64,damage_negation,Lightning,3.8
armor_64,damage_negation,Holy,2.8
armor_64,resistance,Immunity,24.0
armor_64,resistance,Robustness,15.0
armor_64,resistance,Focus,18.0
armor_64,resistance,Vitality,18.0
armor_64,resistance,Poise,4.0
armor_65,damage_negation,Physical,1.4
armor_65,damage_negation,VS Strike,1.4
armor_65,damage_negation,VS Slash,2.1
armor_65,damage_negation,VS Pierce,1.8
armor_65,damage_negation,Magic,4.5
armor_65,damage_negation,Fire,4.0
armor_65,damage_negation,Lightning,4.5
armor_65,damage_negation,Holy,4.9
armor_65,resistance,Immunity,20.0
armor_65,resistance,Robustness,9.0
armor_65,resistance,Focus,31.0
armor_65,resistance,Vitality,27.0
armor_65,resistance,Poise,2.0
armor_66,damage_negation,Physical,4.2
armor_66,damage_negation,VS Strike,3.1
armor_66,damage_negation,VS Slash,4.4
armor_66,damage_negation,VS Pierce,3.8
armor_66,damage_negation,Magic,3.6
armor_66,damage_negation,Fire,3.4
armor_66,damage_negation,Lightning,2.5
armor_66,damage_negation,Holy,2.5
armor_66,resistance,Immunity,10.0
armor_66,resistance,Robustness,24.0
armor_66,resistance,Focus,5.0
armor_66,resistance,Vitality,5.0
armor_66,resistance,Poise,6.0
armor_67,damage_negation,Physical,0.9
armor_67,damage_negation,VS Strike,0.9
armor_67,damage_negation,VS Slash,0.9
armor_67,damage_negation,VS Pierce,0.2
armor_67,damage_negation,Magic,4.4
armor_67,damage_negation,Fire,4.0
armor_67,damage_negation,Lightning,4.2
armor_67,damage_negation,Holy,4.4
armor_67,resistance,Immunity,15.0
armor_67,resistance,Robustness,8.0
armor_67,resistance,Focus,26.0
armor_67,resistance,Vitality,26.0
armor_67,resistance,Poise,2.0
armor_68,damage_negation,Physical,4.2
armor_68,damage_negation,VS Strike,3.4
armor_68,damage_negation,VS Slash,4.2
armor_68,damage_negation,VS Pierce,4.0
armor_68,damage_negation,Magic,2.8
armor_68,damage_negation,Fire,3.4
armor_68,damage_negation,Lightning,2.3
armor_68,damage_negation,Holy,2.8
armor_68,resistance,Immunity,11.0
armor_68,resistance,Robustness,20.0
armor_68,resistance,Focus,8.0
armor_68,resistance,Vitality,8.0
armor_68,resistance,Poise,6.0
armor_69,damage_negation,Physical,4.6
armor_69,damage_negation,VS Strike,4.0
armor_69,damage_negation,VS Slash,4.8
armor_69,damage_negation,VS Pierce,4.4
armor_69,damage_negation,Magic,3.8
armor_69,damage_negation,Fire,4.4
armor_69,damage_negation,Lightning,3.1
armor_69,damage_negation,Holy,3.8
armor_69,resistance,Immunity,15.0
armor_69,resistance,Robustness,31.0
armor_69,resistance,Focus,10.0
armor_69,resistance,Vitality,10.0
armor_69,resistance,Poise,9.0
armor_70,damage_negation,Physical,7.5
armor_70,damage_negation,VS Strike,7.4
armor_70,damage_negation,VS Slash,6.7
armor_70,damage_negation,VS Pierce,6.7
armor_70,damage_negation,Magic,4.7
armor_70,damage_negation,Fire,4.8
armor_70,damage_negation,Lightning,5.3
armor_70,damage_negation,Holy,4.6
armor_70,resistance,Immunity,31.0
armor_70,resistance,Robustness,35.0
armor_70,resistance,Focus,20.0
armor_70,resistance,Vitality,23.0
armor_70,resistance,Poise,15.0
armor_71,damage_negation,Physical,4.2
armor_71,damage_negation,VS Strike,3.8
armor_71,damage_negation,VS Slash,4.4
armor_71,damage_negation,VS Pierce,4.2
armor_71,damage_negation,Magic,4.4
armor_71,damage_negation,Fire,4.2
armor_71,damage_negation,Lightning,3.4
armor_71,damage_negation,Holy,4.2
armor_71,resistance,Immunity,12.0
armor_71,resistance,Robustness,20.0
armor_71,resistance,Focus,9.0
armor_71,resistance,Vitality,10.0
armor_71,resistance,Poise,6.0
armor_72,damage_negation,Physical,-5.82
armor_72,damage_negation,VS Strike,-5.6
armor_72,damage_negation,VS Slash,-5.82
armor_72,damage_negation,VS Pierce,-5.82
armor_72,damage_negation,Magic,-4.94
armor_72,damage_negation,Fire,-4.94
armor_72,damage_negation,Lightning,-4.94
armor_72,damage_negation,Holy,-5.05
armor_72,resistance,Immunity,42.0
armor_72,resistance,Robustness,22.0
armor_72,resistance,Focus,27.0
armor_72,resistance,Vitality,26.0
armor_72,resistance,Poise,6.0
armor_73,damage_negation,Physical,4.2
armor_73,damage_negation,VS Strike,3.1
armor_73,damage_negation,VS Slash,4.6
armor_73,damage_negation,VS Pierce,4.2
armor_73,damage_negation,Magic,2.5
armor_73,damage_negation,Fire,3.8
armor_73,damage_negation,Lightning,2.1
armor_73,damage_negation,Holy,2.8
armor_73,resistance,Immunity,11.0
armor_73,resistance,Robustness,18.0
armor_73,resistance,Focus,5.0
armor_73,resistance,Vitality,8.0
armor_73,resistance,Poise,6.0
armor_74,damage_negation,Physical,2.3
armor_74,damage_negation,VS Strike,3.1
armor_74,damage_negation,VS Slash,2.5
armor_74,damage_negation,VS Pierce,2.8
armor_74,damage_negation,Magic,2.8
armor_74,damage_negation,Fire,3.4
armor_74,damage_negation,Lightning,3.6
armor_74,damage_negation,Holy,3.4
armor_74,resistance,Immunity,22.0
armor_74,resistance,Robustness,14.0
armor_74,resistance,Focus,18.0
armor_74,resistance,Vitality,16.0
armor_74,resistance,Poise,5.0
armor_75,damage_negation,Physical,5.2
armor_75,damage_negation,VS Strike,4.8
armor_75,damage_negation,VS Slash,5.8
armor_75,damage_negation,VS Pierce,6.3
armor_75,damage_negation,Magic,4.5
armor_75,damage_negation,Fire,4.6
armor_75,damage_negation,Lightning,4.0
armor_75,damage_negation,Holy,4.8
armor_75,resistance,Immunity,27.0
armor_75,resistance,Robustness,29.0
armor_75,resistance,Focus,12.0
armor_75,resistance,Vitality,14.0
armor_75,resistance,Poise,9.0
armor_76,damage_negation,Physical,4.6
armor_76,damage_negation,VS Strike,4.2
armor_76,damage_negation,VS Slash,5.0
armor_76,damage_negation,VS Pierce,5.5
armor_76,damage_negation,Magic,4.0
armor_76,damage_negation,Fire,4.2
armor_76,damage_negation,Lightning,3.4
armor_76,damage_negation,Holy,4.6
armor_76,resistance,Immunity,21.0
armor_76,resistance,Robustness,21.0
armor_76,resistance,Focus,9.0
armor_76,resistance,Vitality,10.0
armor_76,resistance,Poise,7.0
armor_77,damage_negation,Physical,0.9
armor_77,damage_negation,VS Strike,1.8
armor_77,damage_negation,VS Slash,1.8
armor_77,damage_negation,VS Pierce,1.4
armor_77,damage_negation,Magic,4.4
armor_77,damage_negation,Fire,4.0
armor_77,damage_negation,Lightning,4.2
armor_77,damage_negation,Holy,4.4
armor_77,resistance,Immunity,15.0
armor_77,resistance,Robustness,10.0
armor_77,resistance,Focus,27.0
armor_77,resistance,Vitality,29.0
armor_77,resistance,Poise,2.0
armor_78,damage_negation,Physical,0.1
armor_78,damage_negation,VS Strike,1.1
armor_78,damage_negation,VS Slash,1.1
armor_78,damage_negation,VS Pierce,0.6
armor_78,damage_negation,Magic,3.9
armor_78,damage_negation,Fire,3.5
armor_78,damage_negation,Lightning,3.7
armor_78,damage_negation,Holy,3.9
armor_78,resistance,Immunity,12.0
armor_78,resistance,Robustness,8.0
armor_78,resistance,Focus,23.0
armor_78,resistance,Vitality,24.0
armor_78,resistance,Poise,1.0
armor_79,damage_negation,Physical,2.8
armor_79,damage_negation,VS Strike,3.6
armor_79,damage_negation,VS Slash,2.8
armor_79,damage_negation,VS Pierce,3.1
armor_79,damage_negation,Magic,3.8
armor_79,damage_negation,Fire,3.8
armor_79,damage_negation,Lightning,4.2
armor_79,damage_negation,Holy,3.4
armor_79,resistance,Immunity,26.0
armor_79,resistance,Robustness,20.0
armor_79,resistance,Focus,20.0
armor_79,resistance,Vitality,22.0
armor_79,resistance,Poise,5.0
armor_80,damage_negation,Physical,2.3
armor_80,damage_negation,VS Strike,3.1
armor_80,damage_negation,VS Slash,2.3
armor_80,damage_negation,VS Pierce,2.5
armor_80,damage_negation,Magic,3.4
armor_80,damage_negation,Fire,3.4
armor_80,damage_negation,Lightning,3.8
armor_80,damage_negation,Holy,2.8
armor_80,resistance,Immunity,21.0
armor_80,resistance,Robustness,14.0
armor_80,resistance,Focus,14.0
armor_80,resistance,Vitality,16.0
armor_80,resistance,Poise,3.0
armor_81,damage_negation,Physical,2.8
armor_81,damage_negation,VS Strike,2.8
armor_81,damage_negation,VS Slash,2.5
armor_81,damage_negation,VS Pierce,2.5
armor_81,damage_negation,Magic,5.0
armor_81,damage_negation,Fire,4.8
armor_81,damage_negation,Lightning,4.8
armor_81,damage_negation,Holy,5.0
armor_81,resistance,Immunity,24.0
armor_81,resistance,Robustness,14.0
armor_81,resistance,Focus,39.0
armor_81,resistance,Vitality,35.0
armor_81,resistance,Poise,5.0
armor_82,damage_negation,Physical,1.4
armor_82,damage_negation,VS Strike,1.8
armor_82,damage_negation,VS Slash,1.4
armor_82,damage_negation,VS Pierce,1.8
armor_82,damage_negation,Magic,4.6
armor_82,damage_negation,Fire,4.6
armor_82,damage_negation,Lightning,4.5
armor_82,damage_negation,Holy,4.6
armor_82,resistance,Immunity,16.0
armor_82,resistance,Robustness,9.0
armor_82,resistance,Focus,27.0
armor_82,resistance,Vitality,29.0
armor_82,resistance,Poise,3.0
armor_83,damage_negation,Physical,-5.82
armor_83,damage_negation,VS Strike,-5.6
armor_83,damage_negation,VS Slash,-5.82
armor_83,damage_negation,VS Pierce,-5.82
armor_83,damage_negation,Magic,-4.94
armor_83,damage_negation,Fire,-4.94
armor_83,damage_negation,Lightning,-4.94
armor_83,damage_negation,Holy,-5.05
armor_83,resistance,Immunity,42.0
armor_83,resistance,Robustness,22.0
armor_83,resistance,Focus,27.0
armor_83,resistance,Vitality,26.0
armor_83,resistance,Poise,6.0
armor_84,damage_negation,Physical,6.3
armor_84,damage_negation,VS Strike,5.0
armor_84,damage_negation,VS Slash,6.1
armor_84,damage_negation,VS Pierce,6.1
armor_84,damage_negation,Magic,4.6
armor_84,damage_negation,Fire,4.6
armor_84,damage_negation,Lightning,4.0
armor_84,damage_negation,Holy,4.8
armor_84,resistance,Immunity,22.0
armor_84,resistance,Robustness,31.0
armor_84,resistance,Focus,15.0
armor_84,resistance,Vitality,15.0
armor_84,resistance,Poise,11.0
armor_85,damage_negation,Physical,6.5
armor_85,damage_negation,VS Strike,5.0
armor_85,damage_negation,VS Slash,6.3
armor_85,damage_negation,VS Pierce,5.6
armor_85,damage_negation,Magic,4.6
armor_85,damage_negation,Fire,4.2
armor_85,damage_negation,Lightning,4.0
armor_85,damage_negation,Holy,5.2
armor_85,resistance,Immunity,22.0
armor_85,resistance,Robustness,31.0
armor_85,resistance,Focus,15.0
armor_85,resistance,Vitality,15.0
armor_85,resistance,Poise,11.0
armor_86,damage_negation,Physical,4.8
armor_86,damage_negation,VS Strike,4.0
armor_86,damage_negation,VS Slash,5.2
armor_86,damage_negation,VS Pierce,4.8
armor_86,damage_negation,Magic,4.4
armor_86,damage_negation,Fire,4.2
armor_86,damage_negation,Lightning,3.1
armor_86,damage_negation,Holy,3.6
armor_86,resistance,Immunity,14.0
armor_86,resistance,Robustness,24.0
armor_86,resistance,Focus,10.0
armor_86,resistance,Vitality,10.0
armor_86,resistance,Poise,8.0
armor_87,damage_negation,Physical,2.0
armor_87,damage_negation,VS Strike,2.0
armor_87,damage_negation,VS Slash,1.7
armor_87,damage_negation,VS Pierce,1.3
armor_87,damage_negation,Magic,4.6
armor_87,damage_negation,Fire,4.5
armor_87,damage_negation,Lightning,4.4
armor_87,damage_negation,Holy,4.5
armor_87,resistance,Immunity,28.0
armor_87,resistance,Robustness,10.0
armor_87,resistance,Focus,25.0
armor_87,resistance,Vitality,34.0
armor_87,resistance,Poise,3.0
armor_88,damage_negation,Physical,4.8
armor_88,damage_negation,VS Strike,3.8
armor_88,damage_negation,VS Slash,4.6
armor_88,damage_negation,VS Pierce,4.4
armor_88,damage_negation,Magic,3.6
armor_88,damage_negation,Fire,3.6
armor_88,damage_negation,Lightning,2.5
armor_88,damage_negation,Holy,3.4
armor_88,resistance,Immunity,15.0
armor_88,resistance,Robustness,23.0
armor_88,resistance,Focus,10.0
armor_88,resistance,Vitality,10.0
armor_88,resistance,Poise,7.0
armor_89,damage_negation,Physical,4.0
armor_89,damage_negation,VS Strike,3.4
armor_89,damage_negation,VS Slash,4.2
armor_89,damage_negation,VS Pierce,4.0
armor_89,damage_negation,Magic,3.6
armor_89,damage_negation,Fire,4.0
armor_89,damage_negation,Lightning,3.1
armor_89,damage_negation,Holy,3.6
armor_89,resistance,Immunity,11.0
armor_89,resistance,Robustness,20.0
armor_89,resistance,Focus,9.0
armor_89,resistance,Vitality,9.0
armor_89,resistance,Poise,6.0
armor_90,damage_negation,Physical,3.6
armor_90,damage_negation,VS Strike,2.9
armor_90,damage_negation,VS Slash,3.8
armor_90,damage_negation,VS Pierce,3.6
armor_90,damage_negation,Magic,3.2
armor_90,damage_negation,Fire,3.6
armor_90,damage_negation,Lightning,2.6
armor_90,damage_negation,Holy,3.2
armor_90,resistance,Immunity,9.0
armor_90,resistance,Robustness,16.0
armor_90,resistance,Focus,7.0
armor_90,resistance,Vitality,7.0
armor_90,resistance,Poise,6.0
armor_91,damage_negation,Physical,5.8
armor_91,damage_negation,VS Strike,5.2
armor_91,damage_negation,VS Slash,6.1
armor_91,damage_negation,VS Pierce,6.1
armor_91,damage_negation,Magic,4.0
armor_91,damage_negation,Fire,4.5
armor_91,damage_negation,Lightning,3.6
armor_91,damage_negation,Holy,4.2
armor_91,resistance,Immunity,24.0
armor_91,resistance,Robustness,24.0
armor_91,resistance,Focus,11.0
armor_91,resistance,Vitality,12.0
armor_91,resistance,Poise,10.0
armor_92,damage_negation,Physical,4.4
armor_92,damage_negation,VS Strike,3.4
armor_92,damage_negation,VS Slash,4.2
armor_92,damage_negation,VS Pierce,4.4
armor_92,damage_negation,Magic,3.4
armor_92,damage_negation,Fire,3.6
armor_92,damage_negation,Lightning,2.3
armor_92,damage_negation,Holy,3.1
armor_92,resistance,Immunity,14.0
armor_92,resistance,Robustness,24.0
armor_92,resistance,Focus,9.0
armor_92,resistance,Vitality,8.0
armor_92,resistance,Poise,6.0
armor_93,damage_negation,Physical,4.4
armor_93,damage_negation,VS Strike,3.4
armor_93,damage_negation,VS Slash,4.2
armor_93,damage_negation,VS Pierce,4.4
armor_93,damage_negation,Magic,3.4
armor_93,damage_negation,Fire,3.6
armor_93,damage_negation,Lightning,2.3
armor_93,damage_negation,Holy,3.1
armor_93,resistance,Immunity,12.0
armor_93,resistance,Robustness,21.0
armor_93,resistance,Focus,8.0
armor_93,resistance,Vitality,7.0
armor_93,resistance,Poise,6.0
armor_94,damage_negation,Physical,3.8
armor_94,damage_negation,VS Strike,3.4
armor_94,damage_negation,VS Slash,3.6
armor_94,damage_negation,VS Pierce,4.0
armor_94,damage_negation,Magic,2.5
armor_94,damage_negation,Fire,3.6
armor_94,damage_negation,Lightning,2.1
armor_94,damage_negation,Holy,2.3
armor_94,resistance,Immunity,11.0
armor_94,resistance,Robustness,20.0
armor_94,resistance,Focus,0.0
armor_94,resistance,Vitality,5.0
armor_94,resistance,Poise,5.0
armor_95,damage_negation,Physical,2.8
armor_95,damage_negation,VS Strike,3.1
armor_95,damage_negation,VS Slash,3.1
armor_95,damage_negation,VS Pierce,2.8
armor_95,damage_negation,Magic,5.3
armor_95,damage_negation,Fire,4.7
armor_95,damage_negation,Lightning,4.9
armor_95,damage_negation,Holy,5.5
armor_95,resistance,Immunity,27.0
armor_95,resistance,Robustness,15.0
armor_95,resistance,Focus,46.0
armor_95,resistance,Vitality,46.0
armor_95,resistance,Poise,4.0
armor_96,damage_negation,Physical,4.4
armor_96,damage_negation,VS Strike,3.4
armor_96,damage_negation,VS Slash,4.6
armor_96,damage_negation,VS Pierce,4.4
armor_96,damage_negation,Magic,2.8
armor_96,damage_negation,Fire,3.8
armor_96,damage_negation,Lightning,2.3
armor_96,damage_negation,Holy,3.4
armor_96,resistance,Immunity,12.0
armor_96,resistance,Robustness,23.0
armor_96,resistance,Focus,9.0
armor_96,resistance,Vitality,8.0
armor_96,resistance,Poise,6.0
armor_97,damage_negation,Physical,1.4
armor_97,damage_negation,VS Strike,1.8
armor_97,damage_negation,VS Slash,2.1
armor_97,damage_negation,VS Pierce,1.8
armor_97,damage_negation,Magic,4.5
armor_97,damage_negation,Fire,4.2
armor_97,damage_negation,Lightning,4.4
armor_97,damage_negation,Holy,4.6
armor_97,resistance,Immunity,18.0
armor_97,resistance,Robustness,9.0
